ts_code,symbol,name,area,industry,list_date,code
920571.BJ,920571,国航远洋,福建,水运,20221215,920571
688458.SH,688458,美芯晟,北京,半导体,20230522,688458
688562.SH,688562,航天软件,北京,软件服务,20230524,688562
301606.SZ,301606,绿联科技,深圳,元器件,20240726,301606
001328.SZ,001328,登康口腔,重庆,日用化工,20230410,001328
001326.SZ,001326,联域股份,深圳,电气设备,20231109,001326
603119.SH,603119,浙江荣泰,浙江,汽车配件,20230801,603119
603004.SH,603004,鼎龙科技,浙江,化工原料,20231227,603004
603162.SH,603162,海通发展,福建,水运,20230329,603162
920982.BJ,920982,锦波生物,山西,医疗保健,20230720,920982
920971.BJ,920971,天马新材,河南,化工原料,20220927,920971
920974.BJ,920974,凯大催化,浙江,化工原料,20230308,920974
688627.SH,688627,精智达,深圳,专用机械,20230718,688627
688671.SH,688671,碧兴物联,深圳,环境保护,20230809,688671
688620.SH,688620,安凯微,广东,半导体,20230627,688620
920556.BJ,920556,雅达股份,广东,电器仪表,20230317,920556
920662.BJ,920662,方盛股份,江苏,机械基件,20221128,920662
301571.SZ,301571,国科天成,北京,元器件,20240821,301571
301596.SZ,301596,瑞迪智驱,四川,机械基件,20240513,301596
688535.SH,688535,华海诚科,江苏,半导体,20230404,688535
688693.SH,688693,锴威特,江苏,半导体,20230818,688693
920247.BJ,920247,华密新材,河北,橡胶,20221223,920247
920876.BJ,920876,慧为智能,深圳,元器件,20221109,920876
920914.BJ,920914,远航精密,江苏,小金属,20221111,920914
920685.BJ,920685,新芝生物,浙江,电器仪表,20221010,920685
920023.BJ,920023,田野股份,广西,食品,20230202,920023
301602.SZ,301602,超研股份,广东,医疗保健,20250122,301602
920895.BJ,920895,花溪科技,河南,农用机械,20230406,920895
920017.BJ,920017,星昊医药,北京,化学制药,20230531,920017
301607.SZ,301607,富特科技,浙江,汽车配件,20240904,301607
301658.SZ,301658,首航新能,深圳,电气设备,20250402,301658
301626.SZ,301626,苏州天脉,江苏,元器件,20241024,301626
301601.SZ,301601,惠通科技,江苏,专用机械,20250115,301601
301617.SZ,301617,博苑股份,山东,化工原料,20241211,301617
688708.SH,688708,佳驰科技,四川,化工原料,20241205,688708
920237.BJ,920237,力佳科技,湖北,电气设备,20221125,920237
688443.SH,688443,智翔金泰-U,重庆,生物制药,20230620,688443
301502.SZ,301502,华阳智能,江苏,电气设备,20240202,301502
301575.SZ,301575,艾芬达,江西,家居用品,20250910,301575
301631.SZ,301631,壹连科技,深圳,元器件,20241122,301631
920374.BJ,920374,云里物里,深圳,通信设备,20221129,920374
688484.SH,688484,南芯科技,上海,半导体,20230407,688484
688531.SH,688531,日联科技,江苏,专用机械,20230331,688531
301251.SZ,301251,威尔高,江西,元器件,20230906,301251
301678.SZ,301678,新恒汇,山东,半导体,20250620,301678
301628.SZ,301628,强达电路,深圳,元器件,20241031,301628
301603.SZ,301603,乔锋智能,广东,机床制造,20240710,301603
920422.BJ,920422,润普食品,江苏,食品,20230301,920422
920855.BJ,920855,浙江大农,浙江,机床制造,20221229,920855
920087.BJ,920087,秋乐种业,河南,种植业,20221207,920087
920808.BJ,920808,曙光数创,北京,IT设备,20221118,920808
920139.BJ,920139,华岭股份,上海,半导体,20221028,920139
688570.SH,688570,天玛智控,北京,专用机械,20230605,688570
688623.SH,688623,双元科技,浙江,专用机械,20230608,688623
688610.SH,688610,埃科光电,安徽,电器仪表,20230719,688610
688523.SH,688523,航天环宇,湖南,航空,20230602,688523
688631.SH,688631,莱斯信息,江苏,软件服务,20230628,688631
301662.SZ,301662,宏工科技,广东,专用机械,20250417,301662
920252.BJ,920252,天宏锂电,浙江,电气设备,20230119,920252
920641.BJ,920641,格利尔,江苏,矿物制品,20221202,920641
920942.BJ,920942,恒立钻具,湖北,机械基件,20221208,920942
920802.BJ,920802,保丽洁,江苏,环境保护,20230206,920802
688146.SH,688146,中船特气,河北,半导体,20230421,688146
688612.SH,688612,威迈斯,深圳,汽车配件,20230726,688612
688576.SH,688576,西山科技,重庆,医疗保健,20230606,688576
688429.SH,688429,时创能源,江苏,电气设备,20230629,688429
688563.SH,688563,航材股份,北京,航空,20230719,688563
301536.SZ,301536,星宸科技,福建,半导体,20240328,301536
688543.SH,688543,国科军工,江西,专用机械,20230621,688543
688646.SH,688646,ST逸飞,湖北,专用机械,20230728,688646
688582.SH,688582,芯动联科,安徽,元器件,20230630,688582
920957.BJ,920957,汉维科技,广东,化工原料,20221214,920957
920527.BJ,920527,夜光明,浙江,化工原料,20221027,920527
301556.SZ,301556,托普云农,浙江,软件服务,20241017,301556
001395.SZ,001395,亚联机械,吉林,专用机械,20250127,001395
001279.SZ,001279,强邦新材,安徽,广告包装,20241011,001279
603275.SH,603275,众辰科技,上海,电器仪表,20230823,603275
603205.SH,603205,健尔康,江苏,医疗保健,20241107,603205
603075.SH,603075,热威股份,浙江,家用电器,20230911,603075
601096.SH,601096,宏盛华源,山东,钢加工,20231222,601096
603350.SH,603350,安乃达,上海,电气设备,20240703,603350
603273.SH,603273,天元智能,江苏,专用机械,20231023,603273
603310.SH,603310,巍华新材,浙江,化工原料,20240814,603310
920906.BJ,920906,舜宇精工,浙江,汽车配件,20230222,920906
920199.BJ,920199,倍益康,四川,家用电器,20221201,920199
920195.BJ,920195,三祥科技,山东,汽车配件,20221230,920195
920392.BJ,920392,佳合科技,江苏,广告包装,20221230,920392
688433.SH,688433,华曙高科,湖南,专用机械,20230417,688433
301557.SZ,301557,常友科技,江苏,电气设备,20250304,301557
920950.BJ,920950,迅安科技,江苏,元器件,20230111,920950
920478.BJ,920478,峆一药业,安徽,化学制药,20230223,920478
920810.BJ,920810,春光智能,辽宁,专用机械,20221216,920810
920190.BJ,920190,雷神科技,山东,IT设备,20221223,920190
920781.BJ,920781,瑞奇智造,四川,专用机械,20221226,920781
920014.BJ,920014,特瑞斯,江苏,专用机械,20221213,920014
920351.BJ,920351,华光源海,湖南,仓储物流,20221229,920351
920493.BJ,920493,并行科技,北京,软件服务,20231101,920493
920634.BJ,920634,新威凌,湖南,铅锌,20221124,920634
920748.BJ,920748,路桥信息,福建,软件服务,20230816,920748
920579.BJ,920579,机科股份,北京,机械基件,20231130,920579
688593.SH,688593,新相微,上海,半导体,20230601,688593
688651.SH,688651,盛邦安全,北京,软件服务,20230726,688651
301630.SZ,301630,同宇新材,广东,化工原料,20250710,301630
301618.SZ,301618,长联科技,广东,染料涂料,20240930,301618
301592.SZ,301592,六九一二,四川,软件服务,20241024,301592
920414.BJ,920414,欧普泰,上海,电器仪表,20221212,920414
920992.BJ,920992,中科美菱,安徽,医疗保健,20221018,920992
920526.BJ,920526,凯华材料,天津,化工原料,20221222,920526
920663.BJ,920663,明阳科技,江苏,汽车配件,20230315,920663
920339.BJ,920339,恒太照明,江苏,家用电器,20221117,920339
920033.BJ,920033,康普化学,重庆,化工原料,20221221,920033
920541.BJ,920541,铁大科技,上海,运输设备,20230310,920541
920075.BJ,920075,柏星龙,深圳,广告包装,20221214,920075
688573.SH,688573,信宇人,深圳,专用机械,20230817,688573
920208.BJ,920208,青矩技术,北京,建筑工程,20230629,920208
920770.BJ,920770,艾能聚,浙江,电气设备,20230228,920770
920057.BJ,920057,百甲科技,江苏,钢加工,20230314,920057
688507.SH,688507,索辰科技,上海,软件服务,20230418,688507
688515.SH,688515,裕太微-U,江苏,半导体,20230210,688515
688692.SH,688692,达梦数据,湖北,软件服务,20240612,688692
688695.SH,688695,中创股份,山东,软件服务,20240313,688695
688759.SH,688759,必贝特-U,广东,生物制药,20251028,688759
688638.SH,688638,誉辰智能,深圳,专用机械,20230712,688638
688592.SH,688592,司南导航,上海,通信设备,20230816,688592
688629.SH,688629,华丰科技,四川,元器件,20230627,688629
688552.SH,688552,航天南湖,湖北,通信设备,20230518,688552
301522.SZ,301522,上大股份,河北,小金属,20241016,301522
301584.SZ,301584,建发致新,上海,医药商业,20250925,301584
301446.SZ,301446,福事特,江西,机械基件,20230725,301446
301611.SZ,301611,珂玛科技,江苏,半导体,20240816,301611
920227.BJ,920227,美登科技,浙江,软件服务,20221228,920227
920371.BJ,920371,欧福蛋业,江苏,食品,20230118,920371
920792.BJ,920792,东和新材,辽宁,其他建材,20230330,920792
920262.BJ,920262,太湖雪,江苏,纺织,20221230,920262
920300.BJ,920300,辰光医疗,上海,医疗保健,20221207,920300
920249.BJ,920249,利尔达,浙江,元器件,20230217,920249
920425.BJ,920425,乐创技术,四川,专用机械,20230130,920425
920807.BJ,920807,奔朗新材,广东,机械基件,20221220,920807
920357.BJ,920357,雅葆轩,安徽,元器件,20221118,920357
920407.BJ,920407,驰诚股份,河南,电器仪表,20230216,920407
920786.BJ,920786,骑士乳业,内蒙,乳制品,20231013,920786
920592.BJ,920592,华信永道,北京,软件服务,20230710,920592
688648.SH,688648,中邮科技,上海,机床制造,20231113,688648
688539.SH,688539,高华科技,江苏,电器仪表,20230418,688539
688334.SH,688334,西高院,陕西,电气设备,20230619,688334
688450.SH,688450,光格科技,江苏,电器仪表,20230724,688450
688717.SH,688717,艾罗能源,浙江,电气设备,20240103,688717
920505.BJ,920505,九菱科技,湖北,机械基件,20221221,920505
688469.SH,688469,芯联集成-U,浙江,半导体,20230510,688469
688591.SH,688591,泰凌微,上海,半导体,20230825,688591
301560.SZ,301560,众捷汽车,江苏,汽车配件,20250425,301560
603194.SH,603194,中力股份,浙江,工程机械,20241224,603194
603207.SH,603207,小方制药,上海,化学制药,20240826,603207
603270.SH,603270,金帝股份,山东,机械基件,20230901,603270
603231.SH,603231,索宝蛋白,浙江,食品,20231215,603231
603124.SH,603124,江南新材,江西,铜,20250320,603124
600930.SH,600930,华电新能,福建,新型电力,20250716,600930
603082.SH,603082,北自科技,北京,运输设备,20240130,603082
603344.SH,603344,星德胜,江苏,电气设备,20240320,603344
001239.SZ,001239,永达股份,湖南,工程机械,20231212,001239
001379.SZ,001379,腾达科技,山东,机械基件,20240119,001379
001369.SZ,001369,双欣材料,内蒙,化纤,20251230,001369
001359.SZ,001359,平安电工,湖北,矿物制品,20240328,001359
001221.SZ,001221,悍高集团,广东,家居用品,20250730,001221
001389.SZ,001389,广合科技,广东,元器件,20240402,001389
001356.SZ,001356,富岭股份,浙江,塑料,20250123,001356
001390.SZ,001390,古麒绒材,安徽,纺织,20250529,001390
603395.SH,603395,红四方,安徽,农药化肥,20241126,603395
603257.SH,603257,中国瑞林,江西,建筑工程,20250408,603257
603391.SH,603391,力聚热能,浙江,专用机械,20240731,603391
603271.SH,603271,永杰新材,浙江,铝,20250311,603271
603285.SH,603285,键邦股份,山东,化工原料,20240705,603285
603296.SH,603296,华勤技术,上海,元器件,20230808,603296
301600.SZ,301600,慧翰股份,福建,通信设备,20240911,301600
001277.SZ,001277,速达股份,河南,专用机械,20240903,001277
920001.BJ,920001,纬达光电,广东,元器件,20221227,920001
603375.SH,603375,盛景微,江苏,半导体,20240124,603375
920694.BJ,920694,中裕科技,江苏,塑料,20230424,920694
920471.BJ,920471,美邦科技,河北,化工原料,20230525,920471
920221.BJ,920221,易实精密,江苏,汽车配件,20230608,920221
920455.BJ,920455,汇隆活塞,辽宁,专用机械,20230621,920455
301622.SZ,301622,英思特,内蒙,矿物制品,20241204,301622
688603.SH,688603,天承科技,上海,化工原料,20230710,688603
920394.BJ,920394,民士达,山东,造纸,20230425,920394
920779.BJ,920779,武汉蓝电,湖北,电器仪表,20230601,920779
920837.BJ,920837,华原股份,广西,汽车配件,20230515,920837
920896.BJ,920896,旺成科技,重庆,汽车配件,20230419,920896
920699.BJ,920699,海达尔,江苏,家用电器,20230509,920699
301458.SZ,301458,钧崴电子,广东,元器件,20250110,301458
920717.BJ,920717,瑞星股份,河北,专用机械,20230703,920717
920953.BJ,920953,国子软件,山东,软件服务,20230823,920953
920593.BJ,920593,鼎智科技,江苏,机械基件,20230413,920593
920578.BJ,920578,巨能股份,宁夏,专用机械,20230512,920578
301585.SZ,301585,蓝宇股份,浙江,染料涂料,20241220,301585
603091.SH,603091,众鑫股份,浙江,家居用品,20240920,603091
603062.SH,603062,麦加芯彩,上海,染料涂料,20231107,603062
601033.SH,601033,永兴股份,广东,环境保护,20240118,601033
001335.SZ,001335,信凯科技,浙江,化工原料,20250415,001335
001387.SZ,001387,雪祺电气,安徽,家用电器,20240111,001387
688720.SH,688720,艾森股份,江苏,半导体,20231206,688720
920809.BJ,920809,安达科技,贵州,电气设备,20230323,920809
920304.BJ,920304,迪尔化工,山东,化工原料,20230418,920304
920719.BJ,920719,宁新新材,江西,化工原料,20230526,920719
920274.BJ,920274,宏裕包材,湖北,广告包装,20230818,920274
001396.SZ,001396,誉帆科技,上海,建筑工程,20251230,001396
920438.BJ,920438,戈碧迦,湖北,元器件,20240325,920438
920375.BJ,920375,派诺科技,广东,电气设备,20231214,920375
688347.SH,688347,华虹公司,上海,半导体,20230807,688347
920006.BJ,920006,晟楠科技,江苏,航空,20230518,920006
688652.SH,688652,京仪装备,北京,半导体,20231129,688652
920701.BJ,920701,豪声电子,浙江,元器件,20230719,920701
688719.SH,688719,爱科赛博,陕西,电气设备,20230928,688719
301590.SZ,301590,优优绿能,深圳,电气设备,20250605,301590
688691.SH,688691,灿芯股份,上海,半导体,20240411,688691
920519.BJ,920519,万德股份,陕西,化工原料,20230915,920519
688653.SH,688653,康希通信,上海,半导体,20231117,688653
688548.SH,688548,广钢气体,广东,化工原料,20230815,688548
920175.BJ,920175,东方碳素,河南,化工原料,20230630,920175
920469.BJ,920469,富恒新材,深圳,塑料,20230918,920469
301595.SZ,301595,太力科技,广东,橡胶,20250519,301595
688449.SH,688449,联芸科技,浙江,半导体,20241129,688449
920978.BJ,920978,开特股份,湖北,汽车配件,20230928,920978
920751.BJ,920751,惠同新材,湖南,小金属,20230717,920751
920926.BJ,920926,鸿智科技,广东,家用电器,20230808,920926
301613.SZ,301613,新铝时代,重庆,汽车配件,20241025,301613
920576.BJ,920576,天力复合,陕西,小金属,20230712,920576
920016.BJ,920016,中草香料,安徽,日用化工,20240913,920016
920976.BJ,920976,视声智能,广东,通信设备,20230901,920976
920504.BJ,920504,博迅生物,上海,医疗保健,20230817,920504
920651.BJ,920651,天罡股份,山东,电器仪表,20230627,920651
688710.SH,688710,益诺思,上海,生物制药,20240903,688710
688530.SH,688530,欧莱新材,广东,半导体,20240509,688530
688765.SH,688765,禾元生物-U,湖北,生物制药,20251028,688765
920284.BJ,920284,灵鸽科技,江苏,专用机械,20231219,920284
688758.SH,688758,赛分科技,江苏,化工原料,20250110,688758
920496.BJ,920496,许昌智能,河南,电气设备,20240126,920496
001391.SZ,001391,国货航,北京,仓储物流,20241230,001391
603049.SH,603049,中策橡胶,浙江,汽车配件,20250605,603049
603341.SH,603341,龙旗科技,上海,通信设备,20240301,603341
601083.SH,601083,锦江航运,上海,水运,20231205,601083
603409.SH,603409,汇通控股,安徽,汽车配件,20250304,603409
603376.SH,603376,大明电子,浙江,汽车配件,20251106,603376
603312.SH,603312,西典新能,江苏,电气设备,20240111,603312
603400.SH,603400,华之杰,江苏,机械基件,20250620,603400
603262.SH,603262,技源集团,江苏,食品,20250723,603262
603370.SH,603370,华新精科,江苏,电气设备,20250905,603370
920547.BJ,920547,无锡晶海,江苏,化学制药,20231212,920547
920665.BJ,920665,科强股份,江苏,橡胶,20230926,920665
920099.BJ,920099,瑞华技术,江苏,石油加工,20240925,920099
001382.SZ,001382,新亚电缆,广东,电气设备,20250321,001382
603381.SH,603381,永臻股份,江苏,电气设备,20240626,603381
920656.BJ,920656,海昇药业,浙江,化学制药,20240202,920656
